MATERIAL_ID,MATERIAL_NAME,MATERIAL_TYPE,MATERIAL_COLOR,PRICE_SQFT,SELL_DATE,SQFT_SOLD,SALES_TOTAL,EXPENSES,PROFIT,CUSTOMER,CITY_NAME,COUNTY_NAME,STATE,TYPE,TRIMESTRE
LX-M701-HM,HI-MACS,SOLID SURFACE,AURORA ECRU,48.9,5/9/2024,114.8638144,5616.840525,3650.946341,1965.894184,Ashley Wilcox,Falls Church,Falls Church,VA,Customer,2024Q2
C956-RNA2LN,CORIAN,SOLID SURFACE,LINEN,50,5/9/2024,40.00448992,2000.224496,1300.145922,700.0785735,Adam Myers,Silver Spring,Montgomery,MD,Customer,2024Q2
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,59.75,5/9/2024,30.81727318,1841.332073,1196.865847,644.4662254,Andrew Martinez,Baltimore,Baltimore City,MD,Customer,2024Q2
STGR639004,STONEMARK,GRANITE,COFFEE BROWN,63.9,5/9/2024,28.1142087,1796.497936,1167.723658,628.7742776,David Edwards,Washington,District of Columbia,DC,Customer,2024Q2
C956-RNA2NX,CORIAN,SOLID SURFACE,NEUTRAL CONCRETE,60,5/10/2024,56.40810674,3384.486405,2199.916163,1184.570242,Alicia Robinson,Falls Church,Falls Church,VA,Customer,2024Q2
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,59.75,5/10/2024,46.33859235,2768.730893,1799.675081,969.0558126,Tammy Reed,Falls Church,Falls Church,VA,Customer,2024Q2
LX-M701-HM,HI-MACS,SOLID SURFACE,AURORA ECRU,48.9,5/10/2024,35.17931764,1720.268632,1118.174611,602.0940214,Jocelyn Blackwell,Gaithersburg,Montgomery,MD,Customer,2024Q2
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,59.75,5/10/2024,22.99502213,1373.952573,893.0691721,480.8834004,Kimberly Lee,Washington,District of Columbia,DC,Customer,2024Q2
C956-RNA2SV,CORIAN,SOLID SURFACE,SILVER BIRCH,71,5/11/2024,77.32515537,5490.086031,3568.55592,1921.530111,Christine Manning,Washington,District of Columbia,DC,Customer,2024Q2
LX-M802-HM,HI-MACS,SOLID SURFACE,CALACATTA FIORE,64,5/13/2024,84.38648962,5400.735335,3510.477968,1890.257367,Jennifer Becker,Washington,District of Columbia,DC,Customer,2024Q2
STGR747007,STONEMARK,GRANITE,DESERT BEACH,74.7,5/13/2024,24.8180568,1853.908843,1205.040748,648.8680951,Julie Baker,Washington,District of Columbia,DC,Customer,2024Q2
C956-RNA2UX,CORIAN,SOLID SURFACE,DUNE PRIMA,71,5/13/2024,19.34257742,1373.322997,892.659948,480.6630489,Jennifer Mendez,Fairfax,Fairfax,VA,Customer,2024Q2
C956-RNA2WQ,CORIAN,SOLID SURFACE,WHITE ONYX,71,5/14/2024,95.21634531,6760.360517,4394.234336,2366.126181,Herrera Group,Washington,District of Columbia,DC,Contractor,2024Q2
STGR747008,STONEMARK,GRANITE,KEMPTON PARK,74.7,5/14/2024,52.85891421,3948.560891,2566.564579,1381.996312,Cynthia Parker,Baltimore,Baltimore City,MD,Customer,2024Q2
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,5/14/2024,45.29024775,2441.144354,1586.74383,854.4005238,Dawn Roberts,Bethesda,Montgomery,MD,Customer,2024Q2
C930-15202MP,CORIAN,SOLID SURFACE,PLATINUM,71,5/15/2024,117.5841347,8348.473562,5426.507816,2921.965747,Smith Group,Falls Church,Falls Church,VA,Contractor,2024Q2
CHD904-1504TO,CORIAN,SOLID SURFACE,SAND STORM,71,5/15/2024,36.43123156,2586.61744,1681.301336,905.3161042,Maria Nicholson,Baltimore,Baltimore City,MD,Customer,2024Q2
STGR539002,STONEMARK,GRANITE,AZUL PLATINO,53.9,5/15/2024,12.15679393,655.2511926,425.9132752,229.3379174,Jennifer Wise,Fairfax,Fairfax,VA,Customer,2024Q2
C930-15202MS,CORIAN,SOLID SURFACE,SAHARA,71,5/16/2024,63.96854919,4541.766992,2952.148545,1589.618447,Robin Porter,Bethesda,Montgomery,MD,Customer,2024Q2
STGR539002,STONEMARK,GRANITE,AZUL PLATINO,53.9,5/16/2024,83.97589191,4526.300574,2942.095373,1584.205201,Justin Swanson,Rockville,Montgomery,MD,Customer,2024Q2
LG-G015-HM,HI-MACS,SOLID SURFACE,MIDNIGHT PEARL,50,5/16/2024,10.17468968,508.7344838,330.6774144,178.0570693,Robert Roberts,Fairfax,Fairfax,VA,Customer,2024Q2
LG-G05-HM,HI-MACS,SOLID SURFACE,WHITE GRANITE,45,5/17/2024,116.3417334,5235.378002,3402.995702,1832.382301,Ruben Medina,Bethesda,Montgomery,MD,Customer,2024Q2
STGR539003,STONEMARK,GRANITE,GIALLO ORNAMENTAL,53.9,5/17/2024,95.85005588,5166.318012,3358.106708,1808.211304,Miguel Hunt,Bethesda,Montgomery,MD,Customer,2024Q2
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,5/18/2024,22.0185377,1100.926885,715.6024751,385.3244097,Terrance Carter,Washington,District of Columbia,DC,Customer,2024Q2
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,5/20/2024,112.7401153,5637.005765,3664.053747,1972.952018,Jennifer Poole,Baltimore,Baltimore City,MD,Customer,2024Q2
STGR539006,STONEMARK,GRANITE,SILVER MIST,53.9,5/20/2024,100.1356629,5397.312229,3508.252949,1889.05928,Shelly Hendrix,Baltimore,Baltimore City,MD,Customer,2024Q2
STGR639008,STONEMARK,GRANITE,WHITE ANTICO,63.9,5/20/2024,23.24688172,1485.475742,965.5592322,519.9165097,Aaron Case,Gaithersburg,Montgomery,MD,Customer,2024Q2
STGR639008,STONEMARK,GRANITE,WHITE ANTICO,63.9,5/21/2024,95.12619848,6078.564083,3951.066654,2127.497429,Mueller Development,Fairfax,Fairfax,VA,Contractor,2024Q2
STGR639009,STONEMARK,GRANITE,WHITE PEBBLE,63.9,5/22/2024,73.07676412,4669.605227,3035.243398,1634.36183,Horn Group,Rockville,Montgomery,MD,Contractor,2024Q2
C930-05202H,CORIAN,SOLID SURFACE,GLACIER WHITE,50,5/22/2024,61.30002058,3065.001029,1992.250669,1072.75036,James Lee,Silver Spring,Montgomery,MD,Customer,2024Q2
C930-05202H,CORIAN,SOLID SURFACE,GLACIER WHITE,50,5/22/2024,49.03666741,2451.833371,1593.691691,858.1416797,Dana Butler,Silver Spring,Montgomery,MD,Customer,2024Q2
LG-T002-HM,HI-MACS,SOLID SURFACE,COSMOS,60,5/23/2024,60.73136326,3643.881796,2368.523167,1275.358628,John Nelson,Alexandria,Alexandria,VA,Customer,2024Q2
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,5/23/2024,64.19308697,3209.654349,2086.275327,1123.379022,Caitlin Wright,Alexandria,Alexandria,VA,Customer,2024Q2
C930-15202MT,CORIAN,SOLID SURFACE,ANTARCTICA,60,5/23/2024,10.51300301,630.7801809,410.0071176,220.7730633,Stephen Fritz,Baltimore,Baltimore City,MD,Customer,2024Q2
STGR639010,STONEMARK,GRANITE,WHITE SPARKLE,63.9,5/23/2024,3.215459588,205.4678677,133.554114,71.91375368,Margaret Fowler,Arlington,Arlington,VA,Customer,2024Q2
LG-VE01-HM,HI-MACS,SOLID SURFACE,TAMBORA,50,5/24/2024,113.2481522,5662.407609,3680.564946,1981.842663,Theresa Gentry,Alexandria,Alexandria,VA,Customer,2024Q2
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,5/24/2024,23.90172879,1434.103727,932.1674227,501.9363045,Heather Simpson,Gaithersburg,Montgomery,MD,Customer,2024Q2
C930-15202MV,CORIAN,SOLID SURFACE,SAVANNAH,71,5/24/2024,19.52374281,1386.185739,901.0207305,485.1650087,Lisa Lynch,Gaithersburg,Montgomery,MD,Customer,2024Q2
STGR675001,STONEMARK,GRANITE,SF REAL,67.5,5/24/2024,5.962644395,402.4784967,261.6110228,140.8674738,James Norris,Gaithersburg,Montgomery,MD,Customer,2024Q2
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,59.75,5/25/2024,28,1673,1087.45,585.55,Kenneth Jordan,Baltimore,Baltimore City,MD,Customer,2024Q2
C930-15202RC,CORIAN,SOLID SURFACE,RAIN CLOUD,71,5/25/2024,21.7490268,1544.180903,1003.717587,540.463316,Andrew Rocha,Rockville,Montgomery,MD,Customer,2024Q2
STGR747001,STONEMARK,GRANITE,ARABIAN NIGHTS,74.7,5/25/2024,18.6815438,1395.511322,907.0823591,488.4289626,Robert Escobar,Fairfax,Fairfax,VA,Customer,2024Q2
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,5/28/2024,121.9462138,7316.772829,4755.902339,2560.87049,Adams Group,Fairfax,Fairfax,VA,Contractor,2024Q2
STGR747004,STONEMARK,GRANITE,BLUE DUNES,74.7,5/28/2024,117.6652926,8789.597354,5713.23828,3076.359074,Flores Group,Falls Church,Falls Church,VA,Contractor,2024Q2
LG-L017-HM,HI-MACS,SOLID SURFACE,KAMET,60,5/28/2024,82.87862935,4972.717761,3232.266545,1740.451216,Flores Group,Gaithersburg,Montgomery,MD,Contractor,2024Q2
C956-RNA2CRC,CORIAN,SOLID SURFACE,CARRARA CREMA,71,5/28/2024,107.6226316,7641.206844,4966.784449,2674.422396,Johnson Construction,Arlington,Arlington,VA,Contractor,2024Q2
STGR747005,STONEMARK,GRANITE,BLUE DUNES CARESSED,74.7,5/29/2024,67.24122235,5022.919309,3264.897551,1758.021758,Russo Builders,Washington,District of Columbia,DC,Contractor,2024Q2
C930-15202LT,CORIAN,SOLID SURFACE,SANDALWOOD,59.75,5/29/2024,20.78127045,1241.680909,807.092591,434.5883183,Russo Builders,Fairfax,Fairfax,VA,Contractor,2024Q2
C956-RNA2CRL,CORIAN,SOLID SURFACE,CARRARA LINO,71,5/29/2024,64.52827202,4581.507313,2977.979754,1603.52756,Alexander Daugherty,Baltimore,Baltimore City,MD,Customer,2024Q2
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,5/29/2024,68.07612205,4084.567323,2654.96876,1429.598563,Vanessa Boyd,Falls Church,Falls Church,VA,Customer,2024Q2
LG-M501-HM,HI-MACS,SOLID SURFACE,EDESSA,60,5/29/2024,24.98516015,1499.109609,974.4212457,524.6883631,Shawn David,Fairfax,Fairfax,VA,Customer,2024Q2
STGR747006,STONEMARK,GRANITE,DELICATUS GOLD,74.7,5/30/2024,117.3286114,8764.447272,5696.890727,3067.556545,Rivera Group,Gaithersburg,Montgomery,MD,Contractor,2024Q2
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,60,5/30/2024,118.0111211,7080.667268,4602.433724,2478.233544,Margaret Moore,Silver Spring,Montgomery,MD,Customer,2024Q2
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,5/30/2024,91.06554282,5463.932569,3551.55617,1912.376399,Debra Henderson,Alexandria,Alexandria,VA,Customer,2024Q2
C956-RNA2EV,CORIAN,SOLID SURFACE,EVEREST,60,5/30/2024,52.81876936,3169.126161,2059.932005,1109.194156,Yvette Johnson,Rockville,Montgomery,MD,Customer,2024Q2
C956-RNA2GQ,CORIAN,SOLID SURFACE,GRAY ONYX,71,5/31/2024,22.30224256,1583.459222,1029.248494,554.2107277,Robinson Contracting,Gaithersburg,Montgomery,MD,Contractor,2024Q2
LX-M607-HM,HI-MACS,SOLID SURFACE,AURORA CREAM,60,5/31/2024,94.29522377,5657.713426,3677.513727,1980.199699,David Hill,Arlington,Arlington,VA,Customer,2024Q2
LG-M557-HM,HI-MACS,SOLID SURFACE,CLOUD CONCRETE,50,5/31/2024,65.65061545,3282.530772,2133.645002,1148.88577,Stephanie Winters,Fairfax,Fairfax,VA,Customer,2024Q2
LG-G05-HM,HI-MACS,SOLID SURFACE,WHITE GRANITE,45,6/1/2024,37.98821439,1709.469647,1111.155271,598.3143766,Philip Richards,Falls Church,Falls Church,VA,Customer,2024Q2
LG-S06-HM,HI-MACS,SOLID SURFACE,ARCTIC WHITE,50,6/2/2024,15.70240493,785.1202467,510.3281604,274.7920863,Charles Walls,Fairfax,Fairfax,VA,Customer,2024Q2
LG-M557-HM,HI-MACS,SOLID SURFACE,CLOUD CONCRETE,50,6/3/2024,93.19656608,4659.828304,3028.888397,1630.939906,Patel Group,Arlington,Arlington,VA,Contractor,2024Q2
STGR747012,STONEMARK,GRANITE,SIBERIAN WHITE,74.7,6/3/2024,36.50864616,2727.195868,1772.677314,954.5185537,Lisa Fuller,Silver Spring,Montgomery,MD,Customer,2024Q2
C930-15202CN,CORIAN,SOLID SURFACE,CANYON,60,6/3/2024,9.971928061,598.3156837,388.9051944,209.4104893,Linda Thompson,Rockville,Montgomery,MD,Customer,2024Q2
MC-2X29909SS,WILSONART,SOLID SURFACE,CARRARA EMPORIO,60,6/4/2024,102.9261555,6175.569333,4014.120066,2161.449266,Guzman Builders,Gaithersburg,Montgomery,MD,Contractor,2024Q2
C930-05202WN,CORIAN,SOLID SURFACE,DESIGNER WHITE,50,6/4/2024,93.33377674,4666.688837,3033.347744,1633.341093,Keller Builders,Arlington,Arlington,VA,Contractor,2024Q2
STGR747013,STONEMARK,GRANITE,SUNSET CANYON,74.7,6/4/2024,9.637296656,719.9060602,467.9389392,251.9671211,Brandon Anderson,Washington,District of Columbia,DC,Customer,2024Q2
LG-T002-HM,HI-MACS,SOLID SURFACE,COSMOS,60,6/5/2024,44.43535218,2666.121131,1732.978735,933.1423958,Kelly Miller,Alexandria,Alexandria,VA,Customer,2024Q2
LG-G127-HM,HI-MACS,SOLID SURFACE,EDISTO,50,6/5/2024,30.81878708,1540.939354,1001.61058,539.3287739,Peter Fuller,Arlington,Arlington,VA,Customer,2024Q2
STGR747014,STONEMARK,GRANITE,THUNDER WHITE,74.7,6/5/2024,17.90964519,1337.850495,869.602822,468.2476734,Joshua Walker,Baltimore,Baltimore City,MD,Customer,2024Q2
MC-2X21573MG,WILSONART,SOLID SURFACE,FROSTY WHITE MIRAGE,50,6/6/2024,81.98596293,4099.298147,2664.543795,1434.754351,Lee Bender,Bethesda,Montgomery,MD,Customer,2024Q2
LG-M501-HM,HI-MACS,SOLID SURFACE,EDESSA,60,6/6/2024,42.74897493,2564.938496,1667.210022,897.7284735,James Melton,Alexandria,Alexandria,VA,Customer,2024Q2
STGR747015,STONEMARK,GRANITE,YUKON WHITE,74.7,6/6/2024,6.281553868,469.2320739,305.000848,164.2312259,Justin Saunders,Silver Spring,Montgomery,MD,Customer,2024Q2
STGR808001,STONEMARK,GRANITE,ADONIS WHITE,80.8,6/7/2024,87.53509112,7072.835363,4597.342986,2475.492377,Julia Short,Bethesda,Montgomery,MD,Customer,2024Q2
C930-05202H,CORIAN,SOLID SURFACE,GLACIER WHITE,50,6/7/2024,103.8188239,5190.941195,3374.111777,1816.829418,Barbara Bishop,Rockville,Montgomery,MD,Customer,2024Q2
C956-RNA2EV,CORIAN,SOLID SURFACE,EVEREST,60,6/7/2024,26.75209088,1605.125453,1043.331545,561.7939086,Seth Mann,Bethesda,Montgomery,MD,Customer,2024Q2
STGR576001,STONEMARK,GRANITE,WATERFALL,57.6,6/8/2024,87.50239819,5040.138136,3276.089788,1764.048347,Patel Group,Arlington,Arlington,VA,Contractor,2024Q2
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,6/8/2024,103.3172841,5165.864206,3357.811734,1808.052472,Aaron Smith,Fairfax,Fairfax,VA,Customer,2024Q2
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,6/8/2024,74.53082109,4471.849265,2906.702023,1565.147243,Lorraine Lowe,Alexandria,Alexandria,VA,Customer,2024Q2
STGR808002,STONEMARK,GRANITE,BLACK GALAXY,80.8,6/8/2024,49.91901957,4033.456781,2621.746908,1411.709873,Dustin Parker,Silver Spring,Montgomery,MD,Customer,2024Q2
C956-RNA2SV,CORIAN,SOLID SURFACE,SILVER BIRCH,71,6/8/2024,36.99073349,2626.342077,1707.12235,919.2197271,Stephanie Adams,Silver Spring,Montgomery,MD,Customer,2024Q2
STGR576002,STONEMARK,GRANITE,WHITE FANTASY,57.6,6/9/2024,97.6008072,5621.806495,3654.174222,1967.632273,Lisa Castro,Silver Spring,Montgomery,MD,Customer,2024Q2
STGR808003,STONEMARK,GRANITE,BLUE PEARL,80.8,6/9/2024,57.00806104,4606.251332,2994.063366,1612.187966,Heather Bowman,Gaithersburg,Montgomery,MD,Customer,2024Q2
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,6/9/2024,48.72492397,2436.246198,1583.560029,852.6861695,Courtney Hull,Falls Church,Falls Church,VA,Customer,2024Q2
LG-M601-HM,HI-MACS,SOLID SURFACE,TORANO,60,6/9/2024,33.07415511,1984.449306,1289.892049,694.5572572,Dana Davis,Falls Church,Falls Church,VA,Customer,2024Q2
C956-RNA2SX,CORIAN,SOLID SURFACE,SMOKE DRIFT PRIMA,71,6/9/2024,14.92573792,1059.727392,688.8228051,370.9045874,Victoria Munoz,Alexandria,Alexandria,VA,Customer,2024Q2
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,60,6/10/2024,95.97894592,5758.736755,3743.178891,2015.557864,Jensen Development,Baltimore,Baltimore City,MD,Contractor,2024Q2
STGR808004,STONEMARK,GRANITE,CAROLINE SUMMER,80.8,6/10/2024,58.23816671,4705.64387,3058.668516,1646.975355,Kelly Development,Silver Spring,Montgomery,MD,Contractor,2024Q2
C956-RNA2WQ,CORIAN,SOLID SURFACE,WHITE ONYX,71,6/10/2024,101.0386252,7173.742391,4662.932554,2510.809837,Oscar Hammond,Arlington,Arlington,VA,Customer,2024Q2
MC-2X2HD9227SS,WILSONART,SOLID SURFACE,HIDDEN SPACE,50,6/10/2024,90.11845936,4505.922968,2928.849929,1577.073039,Mrs. Julia Marks,Fairfax,Fairfax,VA,Customer,2024Q2
C930-15202MT,CORIAN,SOLID SURFACE,ANTARCTICA,60,6/10/2024,5.241998632,314.5199179,204.4379467,110.0819713,Alan Cannon,Fairfax,Fairfax,VA,Customer,2024Q2
STGR808005,STONEMARK,GRANITE,DELICATUS WHITE,80.8,6/11/2024,61.54679589,4972.981108,3232.43772,1740.543388,Gregory Builders,Falls Church,Falls Church,VA,Contractor,2024Q2
C930-15202TO,CORIAN,SOLID SURFACE,WITCH HAZEL,71,6/11/2024,64.39244982,4571.863937,2971.711559,1600.152378,Brittany Thompson,Arlington,Arlington,VA,Customer,2024Q2
C956-RNA2LN,CORIAN,SOLID SURFACE,LINEN,50,6/11/2024,31.26059244,1563.029622,1015.969254,547.0603677,Jonathan Carter,Bethesda,Montgomery,MD,Customer,2024Q2
MC-2X29253CM,WILSONART,SOLID SURFACE,ARCTIC DUNE,60,6/11/2024,25.20080507,1512.048304,982.8313978,529.2169065,George Davis,Baltimore,Baltimore City,MD,Customer,2024Q2
LG-T001-HM,HI-MACS,SOLID SURFACE,VENUS,60,6/11/2024,17.23590068,1034.154041,672.2001267,361.9539144,Melissa Johnson,Bethesda,Montgomery,MD,Customer,2024Q2
LG-G015-HM,HI-MACS,SOLID SURFACE,MIDNIGHT PEARL,50,6/12/2024,90.38118649,4519.059325,2937.388561,1581.670764,Jamie Higgins,Rockville,Montgomery,MD,Customer,2024Q2
STGR808006,STONEMARK,GRANITE,ENCHANTED FOREST,80.8,6/12/2024,38.32357004,3096.544459,2012.753898,1083.790561,Sarah Pitts,Gaithersburg,Montgomery,MD,Customer,2024Q2
C956-RNA2ARG,CORIAN,SOLID SURFACE,ARTISTA GRAY,60,6/12/2024,49.70456766,2982.27406,1938.478139,1043.795921,Ryan Kim,Alexandria,Alexandria,VA,Customer,2024Q2
STGR747001,STONEMARK,GRANITE,ARABIAN NIGHTS,74.7,6/12/2024,34.14117303,2550.345626,1657.724657,892.6209689,Kathryn Smith,Baltimore,Baltimore City,MD,Customer,2024Q2
LG-GT918-HM,HI-MACS,SOLID SURFACE,VOLCANIC ICE,60,6/12/2024,18.01100343,1080.660206,702.4291336,378.2310719,Jerry Tucker,Washington,District of Columbia,DC,Customer,2024Q2
STGR808007,STONEMARK,GRANITE,LENNON,80.8,6/13/2024,98.47867856,7957.077227,5172.100198,2784.97703,Cox Builders,Arlington,Arlington,VA,Contractor,2024Q2
LG-G718-HM,HI-MACS,SOLID SURFACE,RIPE COTTON,50,6/13/2024,80.61770496,4030.885248,2620.075411,1410.809837,Martin Vega,Arlington,Arlington,VA,Customer,2024Q2
STGR639001,STONEMARK,GRANITE,AMARELLO ORNAMENTAL,63.9,6/13/2024,48.84469686,3121.176129,2028.764484,1092.411645,Michael Mooney,Fairfax,Fairfax,VA,Customer,2024Q2
LG-M612-HM,HI-MACS,SOLID SURFACE,AURORA BISQUE,60,6/13/2024,38.51555377,2310.933226,1502.106597,808.8266293,Jessica Richard,Silver Spring,Montgomery,MD,Customer,2024Q2
STGR747002,STONEMARK,GRANITE,BIANCO ANTICO,74.7,6/13/2024,19.00271755,1419.503001,922.6769505,496.8260502,Christopher Hogan,Gaithersburg,Montgomery,MD,Customer,2024Q2
LG-W003-HM,HI-MACS,SOLID SURFACE,SHADOW CONCRETE,50,6/17/2024,24.97714955,1248.857477,811.7573604,437.1001171,Mora Development,Alexandria,Alexandria,VA,Contractor,2024Q2
STGR808008,STONEMARK,GRANITE,WHITE SPRINGS,80.8,6/17/2024,44.78194723,3618.381336,2351.947869,1266.433468,Alexis Olson,Silver Spring,Montgomery,MD,Customer,2024Q2
STGR747003,STONEMARK,GRANITE,BIANCO LUCRE,74.7,6/17/2024,41.1118982,3071.058796,1996.188217,1074.870579,Diana Cruz,Gaithersburg,Montgomery,MD,Customer,2024Q2
LG-M611-HM,HI-MACS,SOLID SURFACE,AURORA CLOUD,60,6/17/2024,42.54393614,2552.636168,1659.213509,893.4226589,Elizabeth Martin,Washington,District of Columbia,DC,Customer,2024Q2
LX-M802-HM,HI-MACS,SOLID SURFACE,CALACATTA FIORE,64,6/17/2024,20.32289941,1300.665562,845.4326155,455.2329468,Timothy Byrd,Fairfax,Fairfax,VA,Customer,2024Q2
STGR675001,STONEMARK,GRANITE,SF REAL,67.5,6/18/2024,92.79330024,6263.547766,4071.306048,2192.241718,Coleman Builders,Fairfax,Fairfax,VA,Contractor,2024Q2
STGR808009,STONEMARK,GRANITE,ZERMATT,80.8,6/18/2024,95.66053182,7729.370971,5024.091131,2705.27984,Martin Construction,Arlington,Arlington,VA,Contractor,2024Q2
STGR747010,STONEMARK,GRANITE,PITAYA WHITE,74.7,6/18/2024,93.83384954,7009.38856,4556.102564,2453.285996,Michele Cruz,Rockville,Montgomery,MD,Customer,2024Q2
LG-VE01-HM,HI-MACS,SOLID SURFACE,TAMBORA,50,6/18/2024,30.2652896,1513.26448,983.6219119,529.642568,Justin Green,Bethesda,Montgomery,MD,Customer,2024Q2
LX-M607-HM,HI-MACS,SOLID SURFACE,AURORA CREAM,60,6/18/2024,9.607369708,576.4421825,374.6874186,201.7547639,Joshua Hansen,Washington,District of Columbia,DC,Customer,2024Q2
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,6/19/2024,78.14209447,3907.104723,2539.61807,1367.486653,Gregory Shea,Falls Church,Falls Church,VA,Customer,2024Q2
LX-M701-HM,HI-MACS,SOLID SURFACE,AURORA ECRU,60,6/19/2024,52.57589712,3154.553827,2050.459988,1104.093839,Roger Schmidt,Gaithersburg,Montgomery,MD,Customer,2024Q2
STGR747011,STONEMARK,GRANITE,RIGEL WHITE,74.7,6/19/2024,35.40320304,2644.619267,1719.002524,925.6167435,Bailey Conley,Silver Spring,Montgomery,MD,Customer,2024Q2
STGR808010,STONEMARK,GRANITE,CYGNUS,97.6,6/19/2024,13.68753374,1335.903293,868.3371406,467.5661526,Brian Williams,Gaithersburg,Montgomery,MD,Customer,2024Q2
C956-RNA2HX,CORIAN,SOLID SURFACE,ASH CONCRETE,71,6/19/2024,11.56857575,821.3688782,533.8897708,287.4791074,Audrey Lee,Rockville,Montgomery,MD,Customer,2024Q2
LG-M707-HM,HI-MACS,SOLID SURFACE,AURORA MAGNOLIA,60,6/20/2024,77.23910188,4634.346113,3012.324973,1622.02114,Sandra Neal,Rockville,Montgomery,MD,Customer,2024Q2
LG-GT913-HM,HI-MACS,SOLID SURFACE,VANILLA SUGAR,50,6/20/2024,83.06036021,4153.018011,2699.461707,1453.556304,Sharon Weber,Rockville,Montgomery,MD,Customer,2024Q2
C956-RNA2CRC,CORIAN,SOLID SURFACE,CARRARA CREMA,71,6/20/2024,45.92623478,3260.76267,2119.495735,1141.266934,David Smith,Gaithersburg,Montgomery,MD,Customer,2024Q2
C956-RNA2CRL,CORIAN,SOLID SURFACE,CARRARA LINO,71,6/21/2024,64.70345043,4593.94498,2986.064237,1607.880743,Mary Graham,Washington,District of Columbia,DC,Customer,2024Q2
LG-M708-HM,HI-MACS,SOLID SURFACE,AURORA SABLE,60,6/21/2024,69.64680761,4178.808457,2716.225497,1462.58296,Timothy Williams,Arlington,Arlington,VA,Customer,2024Q2
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,6/21/2024,52.78224489,2844.963,1849.22595,995.7370499,Dawn Pratt,Fairfax,Fairfax,VA,Customer,2024Q2
STGR539002,STONEMARK,GRANITE,AZUL PLATINO,53.9,6/22/2024,89.45385007,4821.562519,3134.015637,1687.546882,Anderson Contracting,Gaithersburg,Montgomery,MD,Contractor,2024Q2
C956-RNA2UX,CORIAN,SOLID SURFACE,DUNE PRIMA,71,6/22/2024,58.89509835,4181.551983,2718.008789,1463.543194,George Williams,Bethesda,Montgomery,MD,Customer,2024Q2
LG-M614-HM,HI-MACS,SOLID SURFACE,AURORA UMBER,60,6/22/2024,42.87910228,2572.746137,1672.284989,900.4611479,Sean Palmer,Fairfax,Fairfax,VA,Customer,2024Q2
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,6/23/2024,84.43019436,5065.811661,3292.77758,1773.034081,Hanson Construction,Fairfax,Fairfax,VA,Contractor,2024Q2
C956-RNA2GQ,CORIAN,SOLID SURFACE,GRAY ONYX,71,6/23/2024,54.98415891,3903.875283,2537.518934,1366.356349,Rachel Miller,Alexandria,Alexandria,VA,Customer,2024Q2
STGR539003,STONEMARK,GRANITE,GIALLO ORNAMENTAL,53.9,6/23/2024,43.49625262,2344.448016,1523.89121,820.5568056,Jay Vaughan,Bethesda,Montgomery,MD,Customer,2024Q2
STGR539004,STONEMARK,GRANITE,GRAY WAVE,53.9,6/24/2024,52.48597328,2828.99396,1838.846074,990.1478858,Michael Ryan,Fairfax,Fairfax,VA,Customer,2024Q2
MC-2X2HD9913SS,WILSONART,SOLID SURFACE,CALACATTA PERLATTO,60,6/24/2024,44.49873842,2669.924305,1735.450798,934.4735067,David Pierce,Falls Church,Falls Church,VA,Customer,2024Q2
C930-15202LI,CORIAN,SOLID SURFACE,LIMESTONE PRIMA,71,6/24/2024,14.01335016,994.9478611,646.7161097,348.2317514,Alexis Fernandez,Fairfax,Fairfax,VA,Customer,2024Q2
STGR539005,STONEMARK,GRANITE,IBERIAN WHITE,53.9,6/25/2024,58.14409724,3133.966841,2037.078447,1096.888394,Kimberly Moore,Bethesda,Montgomery,MD,Customer,2024Q2
C930-15202MP,CORIAN,SOLID SURFACE,PLATINUM,71,6/25/2024,14.6370167,1039.228186,675.4983208,363.729865,Kimberly Lewis,Alexandria,Alexandria,VA,Customer,2024Q2
